earthquake,earthquakeLabel,location
http://www.wikidata.org/entity/Q93990179,Q93990179,Point(-24.4873 15.0306)
http://www.wikidata.org/entity/Q93692698,May 2020 Tehran earthquake,Point(52.044 35.725)
http://www.wikidata.org/entity/Q85727957,2002 Afyon earthquake,Point(31.271 38.573)
http://www.wikidata.org/entity/Q85732112,"2019 Pleasant Hill, California earthquake",Point(-122.057 37.938)
http://www.wikidata.org/entity/Q61467019,Q61467019,Point(93.087 13.197)
http://www.wikidata.org/entity/Q95273335,"1917 Villavicencio, Colombia earthquake",Point(-73.616666666 4.133333333)
http://www.wikidata.org/entity/Q83887526,2020 Jamaica earthquake,Point(-78.756 19.419)
http://www.wikidata.org/entity/Q76529995,2019 Albania earthquake,Point(19.515 41.511)
http://www.wikidata.org/entity/Q94580151,1950 Calama earthquake,Point(-67.912 -23.977)
http://www.wikidata.org/entity/Q64697933,2019 Yibin earthquake,Point(104.9 28.34)
http://www.wikidata.org/entity/Q86071832,2020 Iran–Turkey earthquakes,Point(44.417 38.447)
http://www.wikidata.org/entity/Q65967109,2019 Batanes earthquake,Point(121.986 20.807)
http://www.wikidata.org/entity/Q65045870,1420 Caldera earthquake,Point(-71.0 -27.0)
http://www.wikidata.org/entity/Q65043213,991 Damascus earthquake,Point(36.2 33.2)
http://www.wikidata.org/entity/Q85738597,735 Vayots Dzor Province earthquake,Point(45.5 39.75)
http://www.wikidata.org/entity/Q85719776,1668 North Anatolia earthquake,Point(36.0 40.9)
http://www.wikidata.org/entity/Q88644582,2020 Kuril Islands earthquake,Point(157.693 48.986)
http://www.wikidata.org/entity/Q85738645,803 Mopsuestia earthquake,Point(35.621 36.957)
http://www.wikidata.org/entity/Q61574678,Q61574678,Point(176.818 -40.433)
http://www.wikidata.org/entity/Q65152854,1799 Vendée earthquake,Point(-2.092153 46.959313)
http://www.wikidata.org/entity/Q68746792,2019 Ambon earthquake,Point(128.347 -3.45)
http://www.wikidata.org/entity/Q94598380,1737 Valdivia earthquake,Point(-73.245833 -39.813889)
http://www.wikidata.org/entity/Q28414047,Q28414047,Point(121.34 22.63)
http://www.wikidata.org/entity/Q28380533,January 2017 Central Italy earthquakes,Point(13.28 42.53)
http://www.wikidata.org/entity/Q30889022,Q30889022,Point(13.454 42.967)
http://www.wikidata.org/entity/Q26689701,August 2016 Central Italy earthquake,Point(13.24 42.71)
http://www.wikidata.org/entity/Q23838164,2016 Afghanistan earthquake,Point(71.131 36.473)
http://www.wikidata.org/entity/Q30625278,1973 Point Mugu earthquake,Point(-119.03 34.04)
http://www.wikidata.org/entity/Q25535507,Q25535507,Point(20.6 38.67)
http://www.wikidata.org/entity/Q30637192,2017 Sarangani earthquake,Point(125.066 5.504)
http://www.wikidata.org/entity/Q25230631,1816 Guatemala earthquake,Point(-91.5 15.5)
http://www.wikidata.org/entity/Q26847140,2016 Tanzanian earthquake,Point(31.568 -1.029)
http://www.wikidata.org/entity/Q28670489,Q28670489,Point(15.022 38.125)
http://www.wikidata.org/entity/Q28922264,2017 Orikain earthquake,Point(-1.6136 42.8529)
http://www.wikidata.org/entity/Q38982786,2017 Oaxaca and Chiapas Earthquake,Point(-94.027 14.899)
http://www.wikidata.org/entity/Q28056528,2016 Southern Chile earthquake,Point(-73.88 -43.416)
http://www.wikidata.org/entity/Q37730232,2017 Ischia earthquake,Point(13.9 40.74)
http://www.wikidata.org/entity/Q28686346,Q28686346,Point(131.665 34.44)
http://www.wikidata.org/entity/Q23021956,2016 Christchurch earthquake,Point(172.83 -43.5)
http://www.wikidata.org/entity/Q43041167,2017 Iran–Iraq earthquake,Point(45.956 34.905)
http://www.wikidata.org/entity/Q30949999,1910 Taiwan earthquake,Point(124.304 25.967)
http://www.wikidata.org/entity/Q27160080,2015 East Providence earthquake,Point(-71.38 41.818)
http://www.wikidata.org/entity/Q38251185,2017 Lesbos earthquake,Point(26.365 38.93)
http://www.wikidata.org/entity/Q25553803,Q25553803,Point(20.532 41.386)
http://www.wikidata.org/entity/Q28334668,Akhalkalaki earthquake,Point(43.5 41.6)
http://www.wikidata.org/entity/Q26982045,2016 Peru earthquake,Point(-72.009 -15.654)
http://www.wikidata.org/entity/Q26690160,2016 Chauk earthquake,Point(94.578888888 20.918888888)
http://www.wikidata.org/entity/Q24231977,1303 Hongdong earthquake,Point(111.7 36.3)
http://www.wikidata.org/entity/Q27629787,2016 Te Araroa earthquake,Point(179.52 -36.98)
http://www.wikidata.org/entity/Q28670481,Q28670481,Point(15.633 38.169)
http://www.wikidata.org/entity/Q42387044,Q42387044,Point(-71.803 -39.385)
http://www.wikidata.org/entity/Q28477340,2017 Papua New Guinea earthquake,Point(155.172 -6.246)
http://www.wikidata.org/entity/Q28685686,2016 Tottori earthquake,Point(133.86 35.38)
http://www.wikidata.org/entity/Q35519507,2017 Jiuzhaigou earthquake,Point(103.82 33.2)
http://www.wikidata.org/entity/Q29824321,1898 Mare Island earthquake,Point(-122.4 38.2)
http://www.wikidata.org/entity/Q25346050,2004 Les Saintes earthquake,Point(-61.7 16.68)
http://www.wikidata.org/entity/Q23825118,2016 Kumamoto earthquakes,Point(130.635 32.849)
http://www.wikidata.org/entity/Q33129341,2017 Greek–Turkish earthquake,Point(27.458 36.949)
http://www.wikidata.org/entity/Q25227120,1856 Djijelli earthquakes,Point(5.7 37.1)
http://www.wikidata.org/entity/Q28128756,2017 Tripura earthquake,Point(92.018 24.015)
http://www.wikidata.org/entity/Q28670917,earthquake in Calabria in 1947,Point(16.518 38.653)
http://www.wikidata.org/entity/Q27243301,2015 Aspen earthquake,Point(-106.764 39.225)
http://www.wikidata.org/entity/Q43170589,2017 Pohang earthquake,Point(129.36 36.12)
http://www.wikidata.org/entity/Q30912100,2017 Guatemala earthquake,Point(-92.009 14.909)
http://www.wikidata.org/entity/Q26703059,1639 Amatrice earthquake,Point(13.261 42.639)
http://www.wikidata.org/entity/Q39091437,1974 Lesser Antilles earthquake,Point(-62.0 17.3)
http://www.wikidata.org/entity/Q30624307,1869 Cachar earthquake,Point(93.0 25.5)
http://www.wikidata.org/entity/Q25226943,1894 Atalanti earthquakes,Point(23.08 38.65)
http://www.wikidata.org/entity/Q30911842,2017 Valparaiso earthquake,Point(-72.062 -33.038)
http://www.wikidata.org/entity/Q24929357,1505 Lo Mustang earthquake,Point(83.0 29.5)
http://www.wikidata.org/entity/Q27156428,2013 Plescop earthquake,Point(-2.827 47.693)
http://www.wikidata.org/entity/Q43084692,2017 Costa Rica earthquake,Point(-84.505 9.526)
http://www.wikidata.org/entity/Q26874532,2016 Gyeongju earthquake,Point(129.227 35.769)
http://www.wikidata.org/entity/Q23927237,Q23927237,Point(13.63 46.32)
http://www.wikidata.org/entity/Q28407379,2016 Hawthorne earthquakes,Point(-118.896 38.378)
http://www.wikidata.org/entity/Q42264939,Q42264939,Point(101.6 -3.794)
http://www.wikidata.org/entity/Q25066276,1907 Calabria earthquake,Point(16.017 38.133)
http://www.wikidata.org/entity/Q24886369,1932 Eureka earthquake,Point(-124.21 40.73)
http://www.wikidata.org/entity/Q25039456,1993 Guam earthquake,Point(144.75 13.0)
http://www.wikidata.org/entity/Q27970555,2016 Aceh earthquake,Point(96.168 5.283)
http://www.wikidata.org/entity/Q28748250,2017 Surigao earthquake,Point(125.35 9.8)
http://www.wikidata.org/entity/Q38251523,2004 Baladeh earthquake,Point(51.6 36.34)
http://www.wikidata.org/entity/Q28038710,1856 Heraklion earthquake,Point(26.0 35.5)
http://www.wikidata.org/entity/Q39052668,2014 Vrancea earthquake,Point(27.151 45.898)
http://www.wikidata.org/entity/Q23809830,2016 Myanmar earthquake,Point(94.9 23.133)
http://www.wikidata.org/entity/Q27575005,October 2016 Central Italy earthquakes,Point(13.088 42.855)
http://www.wikidata.org/entity/Q27961134,1962 Irpinia earthquake,Point(15.009 41.175)
http://www.wikidata.org/entity/Q40355642,2017 Central Mexico earthquake,Point(-98.399 18.584)
http://www.wikidata.org/entity/Q28233882,1838 San Andreas earthquake,Point(-122.15 37.3)
http://www.wikidata.org/entity/Q28706488,Q28706488,Point(37.519341 47.350454)
http://www.wikidata.org/entity/Q23020240,1941 Gloria Fault earthquake,Point(-18.953 37.446)
http://www.wikidata.org/entity/Q28736941,2017 Uttarakhand earthquake,Point(79.165 30.654)
http://www.wikidata.org/entity/Q27951723,2016 Ulsan Earthquake,Point(129.899 35.536)
http://www.wikidata.org/entity/Q41456882,Q41456882,Point(-115.07987 32.55073)
http://www.wikidata.org/entity/Q24882915,1904 Cape Turnagain earthquake,Point(176.65 -40.4)
http://www.wikidata.org/entity/Q30323838,1981 Golbaf earthquake,Point(57.715 29.913)
http://www.wikidata.org/entity/Q27850765,2016 North Canterbury earthquake,Point(173.02 -42.69)
http://www.wikidata.org/entity/Q23835355,2016 Ecuador earthquake,Point(-79.94 0.371)
http://www.wikidata.org/entity/Q26847140,2016 Tanzanian earthquake,Point(31.618 -1.036)
http://www.wikidata.org/entity/Q28220677,262 Southwest Anatolia earthquake,Point(27.8 36.5)
http://www.wikidata.org/entity/Q22988191,2016 Sumatra earthquake,Point(94.275 -4.908)
http://www.wikidata.org/entity/Q24883581,1918 San Jacinto earthquake,Point(-117.0 33.7)
http://www.wikidata.org/entity/Q29378951,2017 Botswana earthquake,Point(25.147 -22.658)
http://www.wikidata.org/entity/Q25929500,1898 Rieti earthquake,Point(12.905 42.415)
http://www.wikidata.org/entity/Q28685696,2016 Uchiura Bay earthquake,Point(140.986667 41.948333)
http://www.wikidata.org/entity/Q30623023,1833 Kunming earthquake,Point(103.0 25.4)
http://www.wikidata.org/entity/Q26774860,2016 Oklahoma earthquake,Point(-96.932 36.43)
http://www.wikidata.org/entity/Q29025325,1968 Meckering earthquake,Point(117.07 -31.57)
http://www.wikidata.org/entity/Q24951285,1976 Sabah earthquake,Point(118.308 4.956)
http://www.wikidata.org/entity/Q27230373,"2011 Leeds, Alabama earthquake",Point(-86.554 33.56)
http://www.wikidata.org/entity/Q23020779,"1841 ""Caída da Praia"" earthquake",Point(-25.3 38.4)
http://www.wikidata.org/entity/Q38250814,2017 Leyte earthquake,Point(124.69 11.11)
http://www.wikidata.org/entity/Q35599654,2017 Jinghe earthquake,Point(82.89 44.27)
http://www.wikidata.org/entity/Q24885283,1990 Upland earthquake,Point(-117.73 34.16)
http://www.wikidata.org/entity/Q23893812,2015 Lower Navarre earthquake,Point(-1.236666666 43.163888888)
http://www.wikidata.org/entity/Q28231436,1975 Bagan earthquake,Point(94.7 21.485)
http://www.wikidata.org/entity/Q22813645,Q22813645,Point(20.658 67.13)
http://www.wikidata.org/entity/Q38251808,1679 Sanhe-Pinggu earthquake,Point(116.98333333 40.0)
http://www.wikidata.org/entity/Q28035930,2016 Solomon Island earthquake,Point(161.327 -10.681)
http://www.wikidata.org/entity/Q28817143,Q28817143,Point(-82.492 7.903)
http://www.wikidata.org/entity/Q27960993,Q27960993,Point(13.318 42.55)
http://www.wikidata.org/entity/Q41603837,2002 Tbilisi earthquake,Point(44.86 41.77)
http://www.wikidata.org/entity/Q5154830,1979 Imperial Valley earthquake,Point(-115.317 32.6167)
http://www.wikidata.org/entity/Q4610352,2007–2008 Nazko earthquakes,Point(-124.08 52.88)
http://www.wikidata.org/entity/Q4601757,2003 Puerto Armuelles earthquake,Point(-82.824 8.416)
http://www.wikidata.org/entity/Q4604922,2005 Tarapacá earthquake,Point(-69.12 -19.592)
http://www.wikidata.org/entity/Q4616584,2010 Algeria earthquake,Point(4.032 35.903)
http://www.wikidata.org/entity/Q4593861,1998 Ninglang earthquake,Point(101.03 27.27)
http://www.wikidata.org/entity/Q4590281,1995 Colima-Jalisco earthquake,Point(-104.21 19.06)
http://www.wikidata.org/entity/Q4595171,1998 Acatlan,Point(-97.44 18.39)
http://www.wikidata.org/entity/Q4608734,2007 Kent earthquake,Point(1.17 51.1)
http://www.wikidata.org/entity/Q4618080,2010 Oaxaca earthquake,Point(-97.76 16.527)
http://www.wikidata.org/entity/Q4591284,1996 Chimbote earthquake,Point(-79.587 -9.593)
http://www.wikidata.org/entity/Q4618006,2010 New Britain earthquakes,Point(150.497 -6.019)
http://www.wikidata.org/entity/Q4601069,2003 Alabama earthquake,Point(-85.629 34.494)
http://www.wikidata.org/entity/Q4608572,2007 Guatemala earthquake,Point(-90.6 13.533333333)
http://www.wikidata.org/entity/Q4627173,2012 Valparaíso earthquake,Point(-71.365 -32.625)
http://www.wikidata.org/entity/Q4602612,2004 Cayman Islands earthquake,Point(-81.409 18.958)
http://www.wikidata.org/entity/Q4604346,2005 Fukuoka earthquake,Point(130.175 33.7383)
http://www.wikidata.org/entity/Q4622418,2011 South Sandwich Islands earthquake,Point(-28.238 -55.98)
http://www.wikidata.org/entity/Q4611832,2008 Reno earthquakes,Point(-119.918 39.529)
http://www.wikidata.org/entity/Q4645112,893 Ardabil earthquake,Point(48.2 38.2)
http://www.wikidata.org/entity/Q4593384,1998 Bahía de Caráquez earthquake,Point(-80.393 -0.593)
http://www.wikidata.org/entity/Q4611751,2008 Parma earthquake,Point(10.333 44.8)
http://www.wikidata.org/entity/Q4625673,2012 Gippsland earthquake,Point(146.2 -38.304)
http://www.wikidata.org/entity/Q4644763,847 Antioch earthquake,Point(36.3 34.4)
http://www.wikidata.org/entity/Q5248926,1911 Guerrero earthquake,Point(-100.5 17.0)
http://www.wikidata.org/entity/Q4597924,2000 Turkmenistan earthquake,Point(54.82 39.48)
http://www.wikidata.org/entity/Q4616506,2010 Afghanistan earthquake,Point(67.653 32.669)
http://www.wikidata.org/entity/Q4591238,1996 Biak earthquake,Point(136.94 -0.95)
http://www.wikidata.org/entity/Q4600275,2002 Mindanao earthquake,Point(124.249 6.033)
http://www.wikidata.org/entity/Q4591565,1996 Nazca earthquake,Point(-75.675 -14.993)
http://www.wikidata.org/entity/Q4590807,1995 Wuding earthquake,Point(102.227 26.003)
http://www.wikidata.org/entity/Q4617548,2010 Indiana earthquake,Point(-85.888 40.427)
http://www.wikidata.org/entity/Q4609417,2007 Tocopilla earthquake,Point(-69.843 -22.189)
http://www.wikidata.org/entity/Q4626179,2012 Michoacán earthquake,Point(-102.1833333 17.95)
http://www.wikidata.org/entity/Q4593941,1998 Ryukyu Islands earthquake,Point(125.3 22.3)
http://www.wikidata.org/entity/Q4611750,2008 Papudo earthquake,Point(-71.726 -32.458)
http://www.wikidata.org/entity/Q4607001,2006 Tajikistan earthquake,Point(68.8281 37.255)
http://www.wikidata.org/entity/Q4597698,2000 New Ireland earthquakes,Point(152.169 -3.98)
http://www.wikidata.org/entity/Q4592312,1997 Chittagong earthquake,Point(92.7 22.34)
http://www.wikidata.org/entity/Q4606335,2006 Gulf of Mexico earthquake,Point(-86.577 26.331)
http://www.wikidata.org/entity/Q4606597,2006 Mendoza earthquake,Point(-68.719 -33.126)
http://www.wikidata.org/entity/Q4623104,2011 Zumpango earthquake,Point(-99.796 18.038)
http://www.wikidata.org/entity/Q4597512,2000 Iceland earthquakes,Point(-20.37 63.97)
http://www.wikidata.org/entity/Q4620968,2011 Eritrea–Ethiopia region earthquakes,Point(41.694 13.42)
http://www.wikidata.org/entity/Q4594753,1999 Hector Mine earthquake,Point(-116.27 34.6)
http://www.wikidata.org/entity/Q4617540,2010 Illinois earthquake,Point(-88.498 41.969)
http://www.wikidata.org/entity/Q4592300,1997 Cap-Rouge earthquake,Point(-71.45 46.76)
http://www.wikidata.org/entity/Q5302860,March 2010 Cuba earthquake,Point(-75.331 19.674)
http://www.wikidata.org/entity/Q4610889,2008 Dodecanese earthquake,Point(27.81 35.93)
http://www.wikidata.org/entity/Q4621273,2011 Guerrero earthquake,Point(-98.592 16.808)
http://www.wikidata.org/entity/Q4608848,2007 Martinique earthquake,Point(-61.244 14.943)
http://www.wikidata.org/entity/Q4592742,1997 Punitaqui earthquake,Point(-71.22 -30.93)
http://www.wikidata.org/entity/Q4599804,2002 Burica earthquake,Point(-82.75 7.91)
http://www.wikidata.org/entity/Q4607885,2007 Alum Rock earthquake,Point(-121.776 37.432)
http://www.wikidata.org/entity/Q4609413,2007 Tonga earthquake,Point(-175.2 -21.133)
http://www.wikidata.org/entity/Q4598012,2000 Yunnan earthquake,Point(101.063 25.607)
http://www.wikidata.org/entity/Q4614447,2009 New Ireland earthquake,Point(153.794 -5.153)
http://www.wikidata.org/entity/Q4626179,2012 Michoacán earthquake,Point(-102.689 18.229)
http://www.wikidata.org/entity/Q4597512,2000 Iceland earthquakes,Point(-20.7099 63.9777)
http://www.wikidata.org/entity/Q4617870,2010 Mindanao earthquakes,Point(123.533 6.494)
http://www.wikidata.org/entity/Q4601289,2003 Dominican Republic earthquake,Point(-69.34 17.98)
http://www.wikidata.org/entity/Q4651215,AD 17 Lydia earthquake,Point(28.04 38.49)
http://www.wikidata.org/entity/Q4817027,1944 Bolu-Gerede earthquake,Point(32.7 41.4)
http://www.wikidata.org/entity/Q4604814,2005 Ruichang earthquake,Point(115.717 29.657)
http://www.wikidata.org/entity/Q4591500,1996 Lijiang earthquake,Point(100.276 27.291)
http://www.wikidata.org/entity/Q4605251,2005 northern Peru earthquake,Point(-76.398 -5.678)
http://www.wikidata.org/entity/Q4627424,2012 Yangzhou Earthquake,Point(119.645 32.99)
http://www.wikidata.org/entity/Q4592498,1997 Harnai earthquake,Point(68.208 29.976)
http://www.wikidata.org/entity/Q4593805,1998 Mionica earthquake,Point(20.08 44.209)
http://www.wikidata.org/entity/Q4613958,2009 Honduras earthquake,Point(-86.2 16.6667)
http://www.wikidata.org/entity/Q4607895,2007 Andreanof Islands earthquake,Point(-179.47 51.34)
http://www.wikidata.org/entity/Q4620784,2011 Colorado earthquake,Point(-104.7 37.07)
http://www.wikidata.org/entity/Q4597556,2000 Kipawa earthquake,Point(-78.92 46.84)
http://www.wikidata.org/entity/Q4599790,2002 Bou'in-Zahra earthquake,Point(49.047 35.626)
http://www.wikidata.org/entity/Q4611436,2008 Lincolnshire earthquake,Point(-0.331 53.404)
http://www.wikidata.org/entity/Q4593925,1998 Pymatuning earthquake,Point(-80.38 41.49)
http://www.wikidata.org/entity/Q4590264,1995 Chiapas earthquake,Point(-93.469 16.84)
http://www.wikidata.org/entity/Q4816633,1938 Kırşehir earthquake,Point(33.8 39.4)
http://www.wikidata.org/entity/Q4605862,2006 Borujerd earthquake,Point(48.73 33.56)
http://www.wikidata.org/entity/Q4604788,2005 Qeshm earthquake,Point(55.93 26.839)
http://www.wikidata.org/entity/Q4600516,2002 Sumatra earthquake,Point(96.085 2.824)
http://www.wikidata.org/entity/Q4614591,2009 Papua earthquake,Point(132.783 -0.51)
http://www.wikidata.org/entity/Q4609169,2007 Puchuncaví earthquake,Point(-71.695 -32.689)
http://www.wikidata.org/entity/Q4611263,2008 Illinois earthquake,Point(-87.89 38.45)
http://www.wikidata.org/entity/Q4820586,August 2009 Sumatra earthquake,Point(99.473 -1.397)
http://www.wikidata.org/entity/Q4610947,2008 El Calvario earthquake,Point(-73.814 4.399)
http://www.wikidata.org/entity/Q4597199,2000 Baku earthquake,Point(49.9 40.25)
http://www.wikidata.org/entity/Q4816988,1943 Tosya-Ladik earthquake,Point(33.72 41.05)
http://www.wikidata.org/entity/Q4600198,2002 Kalehe earthquake,Point(29.013 -1.905)
http://www.wikidata.org/entity/Q4607867,2007 Aisén Fjord earthquake,Point(-72.496 -45.266)
http://www.wikidata.org/entity/Q4611815,2008 Qeshm earthquake,Point(55.919 26.843)
http://www.wikidata.org/entity/Q4590475,1995 Marathon earthquake,Point(-103.66 30.3581)
http://www.wikidata.org/entity/Q4592555,1997 Kamchatka earthquake,Point(162.035 54.841)
http://www.wikidata.org/entity/Q4599908,2002 Denali earthquake,Point(-147.453 63.514)
http://www.wikidata.org/entity/Q4601257,2003 Coquimbo earthquake,Point(-71.637 -30.608)
http://www.wikidata.org/entity/Q4591227,1996 Baotou earthquake,Point(109.661 40.774)
http://www.wikidata.org/entity/Q4622085,2011 Oklahoma earthquake,Point(-96.752 35.599)
http://www.wikidata.org/entity/Q4601805,2003 San Simeon earthquake,Point(-121.07 35.62)
http://www.wikidata.org/entity/Q4610584,2008 Bandar Abbas earthquake,Point(55.828 26.743)
http://www.wikidata.org/entity/Q5240678,1995 Antofagasta Earthquake,Point(-70.9 -23.65)
http://www.wikidata.org/entity/Q109775997,2020 Kamchatka earthquake,Point(157.696 48.964)
http://www.wikidata.org/entity/Q109973449,1626 Lingqiu earthquake,Point(114.2 39.4)
http://www.wikidata.org/entity/Q107556437,1941 Sa'dah earthquake,Point(43.5 16.4)
http://www.wikidata.org/entity/Q109561784,1978 Santa Barbara earthquake,Point(-119.706 34.314)
http://www.wikidata.org/entity/Q110235937,1872 Amik earthquake,Point(36.4 36.4)
http://www.wikidata.org/entity/Q107862581,1863 Manila earthquake,Point(120.9 14.55)
http://www.wikidata.org/entity/Q109393451,1919 Ayvalık earthquake,Point(27.652 39.176)
http://www.wikidata.org/entity/Q108196072,1555 Kashmir earthquake,Point(75.5 33.5)
http://www.wikidata.org/entity/Q108695930,2021 Rasht earthquake,Point(70.554 38.917)
http://www.wikidata.org/entity/Q108368316,1929 Cumaná earthquake,Point(-64.444 10.543)
http://www.wikidata.org/entity/Q108454267,2021 Guerrero earthquake,Point(-99.773 16.982)
http://www.wikidata.org/entity/Q110269864,1991 Hindu Kush earthquake,Point(70.423 35.993)
http://www.wikidata.org/entity/Q108179299,2021 Loyalty Islands earthquake,Point(171.657 -23.051)
http://www.wikidata.org/entity/Q108862844,2021 Hawaii earthquake,Point(-155.527 18.82)
http://www.wikidata.org/entity/Q109229623,1790 Oran earthquake,Point(0.6 35.9)
http://www.wikidata.org/entity/Q108131593,1979 Ghaenat earthquakes,Point(59.726 33.962)
http://www.wikidata.org/entity/Q110588813,1899 San Jacinto earthquake,Point(-117.0 33.8)
http://www.wikidata.org/entity/Q107972207,2019 Athens earthquake,Point(23.530277777 38.108611111)
http://www.wikidata.org/entity/Q108857157,1988 Mindoro earthquake,Point(121.067 12.376)
http://www.wikidata.org/entity/Q109239197,1841 Kamchatka earthquake,Point(159.5 52.5)
http://www.wikidata.org/entity/Q109016264,1815 Bali earthquake,Point(115.0 -8.0)
http://www.wikidata.org/entity/Q107675696,1834 Java earthquake,Point(106.958 -6.47)
http://www.wikidata.org/entity/Q109975709,1923 Renda earthquake,Point(100.75 31.295)
http://www.wikidata.org/entity/Q109439007,2020 South Pagai earthquake,Point(100.3178113 -3.3099946)
http://www.wikidata.org/entity/Q108647613,2021 Mansfield earthquake,Point(146.255 -37.437)
http://www.wikidata.org/entity/Q109259766,1914 East Cape earthquakes,Point(178.2 -37.8)
http://www.wikidata.org/entity/Q107535424,1722 Algarve earthquake,Point(-7.64 37.127)
http://www.wikidata.org/entity/Q110555084,1980 Nepal earthquake,Point(81.05 29.58)
http://www.wikidata.org/entity/Q108822258,2021 Balochistan earthquake,Point(68.014 30.22)
http://www.wikidata.org/entity/Q108825568,2021 Chiba earthquake,Point(140.07 35.577)
http://www.wikidata.org/entity/Q109283649,1983 Hindu Kush earthquake,Point(70.738 36.372)
http://www.wikidata.org/entity/Q110640002,479 BC Potidaea earthquake,Point(23.3 39.7)
http://www.wikidata.org/entity/Q108661139,Q108661139,Point(25.88 48.93)
http://www.wikidata.org/entity/Q109236770,1993 Finisterre earthquakes,Point(146.02 -5.889)
http://www.wikidata.org/entity/Q109849668,1815 Pinglu earthquake,Point(111.2 34.8)
http://www.wikidata.org/entity/Q108908194,2021 Bali earthquake,Point(115.461 -8.348)
http://www.wikidata.org/entity/Q109975606,1937 Heze earthquakes,Point(114.483333333 37.066666666)
http://www.wikidata.org/entity/Q109789810,Q109789810,Point(-76.7883 -4.4367)
http://www.wikidata.org/entity/Q109975523,1955 Zheduotang earthquake,Point(100.75 31.295)
http://www.wikidata.org/entity/Q108551392,1973 Ragay Gulf earthquake,Point(122.787 13.372)
http://www.wikidata.org/entity/Q109561846,1998 Zhangbei–Shangyi earthquake,Point(114.5 41.083)
http://www.wikidata.org/entity/Q109592875,Earthquake Garrelsweer 2021,Point(6.751 53.309)
http://www.wikidata.org/entity/Q109537608,1819 Copiapó earthquake,Point(-71.5 -27.0)
http://www.wikidata.org/entity/Q107327221,1852 Banda Sea earthquake,Point(129.75 -5.25)
http://www.wikidata.org/entity/Q108565614,1690 Villach earthquake,Point(13.8 46.6)
http://www.wikidata.org/entity/Q107636245,1880 Yokohama earthquake,Point(139.75 35.4)
http://www.wikidata.org/entity/Q107695678,2021 Alaska Peninsula earthquake,Point(-157.841111111 55.325)
http://www.wikidata.org/entity/Q110109398,Q110109398,Point(120.3 23.1)
http://www.wikidata.org/entity/Q109535656,1853 Shiraz earthquake,Point(52.5 29.6)
http://www.wikidata.org/entity/Q108083452,2021 South Sandwich Islands earthquakes,Point(-25.321 -58.416)
http://www.wikidata.org/entity/Q107525265,1995 Myanmar–China earthquake,Point(99.196 21.966)
http://www.wikidata.org/entity/Q108427855,2021 Khövsgöl earthquake,Point(100.438 51.281)
http://www.wikidata.org/entity/Q108899074,2010 Moca earthquake,Point(-67.07 18.4)
http://www.wikidata.org/entity/Q108857410,1695 Linfen earthquake,Point(111.5 36.0)
http://www.wikidata.org/entity/Q110585861,Q110585861,Point(-76.7883 -4.4367)
http://www.wikidata.org/entity/Q109927802,1784 Erzincan earthquake,Point(40.2 39.5)
http://www.wikidata.org/entity/Q109313237,2004 Tasman Sea earthquake,Point(161.345 -49.312)
http://www.wikidata.org/entity/Q110312117,2021 Banda Sea earthquake,Point(127.577 -7.548)
http://www.wikidata.org/entity/Q109827502,1803 Garhwal earthquake,Point(78.784 30.656)
http://www.wikidata.org/entity/Q109941586,1778 Kashan earthquake,Point(51.3 34.0)
http://www.wikidata.org/entity/Q110489264,2022 Qinghai earthquake,Point(101.275 37.811)
http://www.wikidata.org/entity/Q109535739,1830 Cixian earthquake,Point(114.2 36.4)
http://www.wikidata.org/entity/Q109801958,1822 Aleppo earthquake,Point(36.75 36.1)
http://www.wikidata.org/entity/Q110554450,2022 Sunda Strait earthquake,Point(105.555 -6.845)
http://www.wikidata.org/entity/Q109236872,1816 North Atlantic earthquake,Point(-19.8 37.8)
http://www.wikidata.org/entity/Q110530769,1925 Montana earthquake,Point(-111.41 46.37)
http://www.wikidata.org/entity/Q109535235,1825 Blida earthquake,Point(2.9 36.5)
http://www.wikidata.org/entity/Q108882865,2010 Aguas Buenas earthquake,Point(-66.135 18.26)
http://www.wikidata.org/entity/Q109535883,1998 Balleny Islands earthquake,Point(149.527 -62.877)
http://www.wikidata.org/entity/Q108428047,1889 Chilik earthquake,Point(78.7 43.2)
http://www.wikidata.org/entity/Q108091634,2021 Haiti earthquake,Point(-73.475 18.408)
http://www.wikidata.org/entity/Q109255365,2014 La Habra earthquake,Point(-117.916 33.933)
http://www.wikidata.org/entity/Q107354813,1699 Java earthquake,Point(105.913 -6.078)
http://www.wikidata.org/entity/Q110235762,1840 Ahora earthquake,Point(44.1 39.6)
http://www.wikidata.org/entity/Q110239809,1999 Sunda Strait earthquake,Point(105.555 -6.845)
http://www.wikidata.org/entity/Q108571743,2021 Luxian County Earthquake,Point(105.374 29.194)
http://www.wikidata.org/entity/Q110184545,Q110184545,Point(2.94 45.87)
http://www.wikidata.org/entity/Q108708406,2021 Crete earthquake,Point(25.2935 35.1085)
http://www.wikidata.org/entity/Q110459546,2022 Lima earthquake,Point(-76.696438888 -11.936788888)
http://www.wikidata.org/entity/Q110110376,Q110110376,Point(120.4 23.4)
http://www.wikidata.org/entity/Q107324957,2021 Mala earthquake,Point(-76.735 -12.684)
http://www.wikidata.org/entity/Q108649561,2021 Sisakht earthquake,Point(51.365 30.839)
http://www.wikidata.org/entity/Q109975102,1962 Makarska earthquakes,Point(17.019 43.247)
