seiyu,seiyuLabel,bDate
http://www.wikidata.org/entity/Q985794,ماكوتو تسومورا,1965-07-22T00:00:00Z
http://www.wikidata.org/entity/Q906160,Saori Gotō,1987-01-08T00:00:00Z
http://www.wikidata.org/entity/Q1351561,Jun'ichi Kanemaru,1963-10-27T00:00:00Z
http://www.wikidata.org/entity/Q1705245,أنري كاتسو,1977-07-03T00:00:00Z
http://www.wikidata.org/entity/Q3078899,"Акимото, Ёсукэ",1944-02-05T00:00:00Z
http://www.wikidata.org/entity/Q4120148,نوبويوكي كوبوشي,1974-09-08T00:00:00Z
http://www.wikidata.org/entity/Q6856204,Tsuguo Mogami,1980-01-18T00:00:00Z
http://www.wikidata.org/entity/Q7441433,Sean Schemmel,1968-11-21T00:00:00Z
http://www.wikidata.org/entity/Q7674765,카와타 타에코,1965-03-20T00:00:00Z
http://www.wikidata.org/entity/Q8060558,Yuka Nishigaki,1982-09-03T00:00:00Z
http://www.wikidata.org/entity/Q8062737,Yūki Kodaira,1981-01-28T00:00:00Z
http://www.wikidata.org/entity/Q9099369,Noriko Namiki,1972-06-19T00:00:00Z
http://www.wikidata.org/entity/Q11618611,Minako Arakawa,1959-11-05T00:00:00Z
http://www.wikidata.org/entity/Q11624308,Chika Fujimura,1981-03-28T00:00:00Z
http://www.wikidata.org/entity/Q4220929,ساياكا كينوشيتا,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1469985,Eiko Masuyama,1936-04-22T00:00:00Z
http://www.wikidata.org/entity/Q1931106,Michiko Nomura,1938-03-31T00:00:00Z
http://www.wikidata.org/entity/Q4701036,Akimitsu Takase,1970-09-01T00:00:00Z
http://www.wikidata.org/entity/Q2403788,مينا توميناغا,1966-04-03T00:00:00Z
http://www.wikidata.org/entity/Q9448725,Shin'ya Takahashi,1978-12-05T00:00:00Z
http://www.wikidata.org/entity/Q11364823,Keiichi Nakagawa,1980-12-31T00:00:00Z
http://www.wikidata.org/entity/Q11396887,Kentarō Tone,1982-05-29T00:00:00Z
http://www.wikidata.org/entity/Q11398987,"Като, Акио",1960-09-01T00:00:00Z
http://www.wikidata.org/entity/Q11594268,Kenji Fukuda,1980-03-02T00:00:00Z
http://www.wikidata.org/entity/Q11598908,Eiji Takeuchi,1985-04-17T00:00:00Z
http://www.wikidata.org/entity/Q11619043,Seirō Ogino,1971-10-10T00:00:00Z
http://www.wikidata.org/entity/Q1357188,Tamio Ōki,1928-01-02T00:00:00Z
http://www.wikidata.org/entity/Q3136358,Hiroshi Masuoka,1936-08-07T00:00:00Z
http://www.wikidata.org/entity/Q14527810,Yō Taichi,1994-04-06T00:00:00Z
http://www.wikidata.org/entity/Q17217753,Michiyo Murase,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17686044,أياكا إيمامورا,1993-08-05T00:00:00Z
http://www.wikidata.org/entity/Q17988251,Yoshino Aoyama,1996-05-15T00:00:00Z
http://www.wikidata.org/entity/Q23879975,Erika Harlacher,1990-08-29T00:00:00Z
http://www.wikidata.org/entity/Q3197233,Kinya Aikawa,1934-05-25T00:00:00Z
http://www.wikidata.org/entity/Q3477908,Seiko Nakano,1952-08-02T00:00:00Z
http://www.wikidata.org/entity/Q11452982,Genki Muro,1989-07-31T00:00:00Z
http://www.wikidata.org/entity/Q11469493,Hibiku Yamamura,1988-02-10T00:00:00Z
http://www.wikidata.org/entity/Q62601598,Mei Shibata,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4116500,ساتومي ماجيما,1955-04-22T00:00:00Z
http://www.wikidata.org/entity/Q4209284,Keiichi Noda,1943-09-16T00:00:00Z
http://www.wikidata.org/entity/Q4216294,Ichirō Murakoshi,1930-12-02T00:00:00Z
http://www.wikidata.org/entity/Q4450133,Kazue Takahashi,1928-03-20T00:00:00Z
http://www.wikidata.org/entity/Q4450133,Kazue Takahashi,1929-03-20T00:00:00Z
http://www.wikidata.org/entity/Q11622668,Yukiyo Fujii,1985-05-08T00:00:00Z
http://www.wikidata.org/entity/Q17130365,Marika Kōno,1994-02-22T00:00:00Z
http://www.wikidata.org/entity/Q6842916,加藤みどり,1939-11-15T00:00:00Z
http://www.wikidata.org/entity/Q17160003,إيري سوزوكي,1992-06-22T00:00:00Z
http://www.wikidata.org/entity/Q2735707,أكيكو ياجيما,1967-05-04T00:00:00Z
http://www.wikidata.org/entity/Q17160813,Aimi Tanaka,1992-04-28T00:00:00Z
http://www.wikidata.org/entity/Q7429101,小林さやか,1970-10-12T00:00:00Z
http://www.wikidata.org/entity/Q7677365,تاكاشي أونوزوكا,1974-02-01T00:00:00Z
http://www.wikidata.org/entity/Q11428543,Emiko Tsukada,1949-08-13T00:00:00Z
http://www.wikidata.org/entity/Q11468960,Yoshiko Yamamoto,1936-10-16T00:00:00Z
http://www.wikidata.org/entity/Q11470579,Reiko Yamada,1948-12-29T00:00:00Z
http://www.wikidata.org/entity/Q11492398,Masako Ebisu,1945-01-21T00:00:00Z
http://www.wikidata.org/entity/Q11529115,إريكو ماتسوي,1989-03-08T00:00:00Z
http://www.wikidata.org/entity/Q11536838,Reiko Katsura,1940-02-08T00:00:00Z
http://www.wikidata.org/entity/Q11579736,Sumiko Shirakawa,1935-06-26T00:00:00Z
http://www.wikidata.org/entity/Q4029,Tara Strong,1973-02-12T00:00:00Z
http://www.wikidata.org/entity/Q846990,Mai Goto,1982-08-22T00:00:00Z
http://www.wikidata.org/entity/Q468624,Yuuka Nanri,1984-03-13T00:00:00Z
http://www.wikidata.org/entity/Q11618551,Tarō Arakawa,1956-11-04T00:00:00Z
http://www.wikidata.org/entity/Q11634750,Sasuga Takako,1941-02-04T00:00:00Z
http://www.wikidata.org/entity/Q11638667,Shinsuke Chikaishi,1931-01-20T00:00:00Z
http://www.wikidata.org/entity/Q11639815,Ryōko Aikawa,1949-03-22T00:00:00Z
http://www.wikidata.org/entity/Q16185626,Yorie Terauchi,1953-01-29T00:00:00Z
http://www.wikidata.org/entity/Q7396723,ساكيكو كيچيماتسو,1937-11-30T00:00:00Z
http://www.wikidata.org/entity/Q7695018,Teiji Ōmiya,1928-11-22T00:00:00Z
http://www.wikidata.org/entity/Q7862714,تورو نارا,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9339550,Yuzuru Fujimoto,1935-09-24T00:00:00Z
http://www.wikidata.org/entity/Q10855353,Miwa Kōzuki,1975-03-06T00:00:00Z
http://www.wikidata.org/entity/Q11379759,Tsukasa Itō,1967-02-21T00:00:00Z
http://www.wikidata.org/entity/Q11510597,Miho Hino,1982-02-04T00:00:00Z
http://www.wikidata.org/entity/Q2276072,إيبوكي كيدو,1997-11-14T00:00:00Z
http://www.wikidata.org/entity/Q5508555,Fumi Morisawa,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6123827,Misuzu Togashi,1986-08-07T00:00:00Z
http://www.wikidata.org/entity/Q1074062,Yui Sakakibara,1980-10-13T00:00:00Z
http://www.wikidata.org/entity/Q11355754,Yūna Mimura,1990-12-12T00:00:00Z
http://www.wikidata.org/entity/Q11373684,شيوري إيزاوا,1987-02-01T00:00:00Z
http://www.wikidata.org/entity/Q11466849,Megumi Yamaguchi,1997-05-12T00:00:00Z
http://www.wikidata.org/entity/Q11540682,Keisuke Ueda,1989-09-05T00:00:00Z
http://www.wikidata.org/entity/Q11671168,Kōji Takahashi,1986-01-18T00:00:00Z
http://www.wikidata.org/entity/Q15731360,Mayu Yoshioka,1995-11-07T00:00:00Z
http://www.wikidata.org/entity/Q16003597,ميغومي تودا,1990-12-08T00:00:00Z
http://www.wikidata.org/entity/Q17159842,ريي سويغارا,1990-01-08T00:00:00Z
http://www.wikidata.org/entity/Q17225102,Kana Yūki,1987-03-10T00:00:00Z
http://www.wikidata.org/entity/Q2723018,تشي ناكامورا,1979-05-14T00:00:00Z
http://www.wikidata.org/entity/Q3107475,Ui Miyazaki,1981-08-23T00:00:00Z
http://www.wikidata.org/entity/Q22124852,كانون تاكاو,2002-09-10T00:00:00Z
http://www.wikidata.org/entity/Q3119615,Sachiko Kojima,1979-01-18T00:00:00Z
http://www.wikidata.org/entity/Q3241431,Masahiro Anzai,1954-11-26T00:00:00Z
http://www.wikidata.org/entity/Q9019568,Aiko Ōkubo,1981-11-14T00:00:00Z
http://www.wikidata.org/entity/Q23948839,Mai Kanazawa,1993-01-19T00:00:00Z
http://www.wikidata.org/entity/Q26678197,أوي كوجا,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27151067,Eishin Fudemura,1993-10-24T00:00:00Z
http://www.wikidata.org/entity/Q28691709,Tomoyo Takayanagi,1994-10-14T00:00:00Z
http://www.wikidata.org/entity/Q30932132,Ayumi Mano,1996-04-24T00:00:00Z
http://www.wikidata.org/entity/Q713511,توشيو سوزوكي,1948-08-19T00:00:00Z
http://www.wikidata.org/entity/Q9116642,Ai Matayoshi,1983-04-02T00:00:00Z
http://www.wikidata.org/entity/Q9216199,ساتشي ماتسوموتو,1973-03-29T00:00:00Z
http://www.wikidata.org/entity/Q6739969,Makoto Naruse,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60609932,Riko Koike,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6884259,Miyako Itō,1962-09-17T00:00:00Z
http://www.wikidata.org/entity/Q8918565,Shin'ya Arino,1972-02-25T00:00:00Z
http://www.wikidata.org/entity/Q9019640,Takeharu Ōnishi,1967-07-08T00:00:00Z
http://www.wikidata.org/entity/Q9035812,Ayumi Sena,1975-09-30T00:00:00Z
http://www.wikidata.org/entity/Q9310280,Reiko Senō,1933-07-01T00:00:00Z
http://www.wikidata.org/entity/Q10855519,Mikiko Kurihara,1963-08-13T00:00:00Z
http://www.wikidata.org/entity/Q150482,J. K. Simmons,1955-01-09T00:00:00Z
http://www.wikidata.org/entity/Q202735,Billy Bob Thornton,1955-08-04T00:00:00Z
http://www.wikidata.org/entity/Q11368276,Hiroko Maruyama,1946-10-22T00:00:00Z
http://www.wikidata.org/entity/Q11385416,Isao Sakuma,1942-09-26T00:00:00Z
http://www.wikidata.org/entity/Q11386553,Keizō Kuraguchi,1945-12-16T00:00:00Z
http://www.wikidata.org/entity/Q11398755,Chiaki Kanō,1970-11-10T00:00:00Z
http://www.wikidata.org/entity/Q11425290,Shinpei Sakamoto,1935-04-16T00:00:00Z
http://www.wikidata.org/entity/Q228787,Jada Pinkett Smith,1971-09-18T00:00:00Z
http://www.wikidata.org/entity/Q11461177,Hōsei Komatsu,1924-11-04T00:00:00Z
http://www.wikidata.org/entity/Q11461177,Hōsei Komatsu,1926-11-04T00:00:00Z
http://www.wikidata.org/entity/Q11468888,Kanehira Yamamoto,1977-05-09T00:00:00Z
http://www.wikidata.org/entity/Q11553108,Ritsuo Sawa,1935-12-20T00:00:00Z
http://www.wikidata.org/entity/Q11570285,Teizō Muta,1928-10-03T00:00:00Z
http://www.wikidata.org/entity/Q11588000,Tomomi Isomura,1980-05-06T00:00:00Z
http://www.wikidata.org/entity/Q229056,Minnie Driver,1970-01-31T00:00:00Z
http://www.wikidata.org/entity/Q2462065,يوريكو فتشيزاكي,1968-12-05T00:00:00Z
http://www.wikidata.org/entity/Q1092044,Shigeru Muroi,1960-10-22T00:00:00Z
http://www.wikidata.org/entity/Q11620902,Masanori Katsuragi,1974-09-15T00:00:00Z
http://www.wikidata.org/entity/Q11638853,Hironori Kondō,1980-11-14T00:00:00Z
http://www.wikidata.org/entity/Q24862651,Koji Suwa,1929-11-09T00:00:00Z
http://www.wikidata.org/entity/Q36301,Anne Hathaway,1982-11-12T00:00:00Z
http://www.wikidata.org/entity/Q237530,Tress MacNeille,1951-06-20T00:00:00Z
http://www.wikidata.org/entity/Q4790855,أريسا أندو,1961-03-05T00:00:00Z
http://www.wikidata.org/entity/Q4811864,Asuka Ōgame,1987-12-18T00:00:00Z
http://www.wikidata.org/entity/Q5354164,Hideki Tasaka,1975-03-15T00:00:00Z
http://www.wikidata.org/entity/Q242853,Takako Fuji,1972-07-27T00:00:00Z
http://www.wikidata.org/entity/Q313266,John DiMaggio,1968-09-04T00:00:00Z
http://www.wikidata.org/entity/Q107656,Jean Simmons,1929-01-31T00:00:00Z
http://www.wikidata.org/entity/Q6356324,Haruka Chisuga,1992-01-23T00:00:00Z
http://www.wikidata.org/entity/Q6827153,ميا ناروسي,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313650,Billy Crudup,1968-07-08T00:00:00Z
http://www.wikidata.org/entity/Q370918,Keith David,1956-06-04T00:00:00Z
http://www.wikidata.org/entity/Q610184,Ema Kogure,1976-10-31T00:00:00Z
http://www.wikidata.org/entity/Q11542059,Akari Higuchi,1976-05-08T00:00:00Z
http://www.wikidata.org/entity/Q485298,Gillian Anderson,1968-08-09T00:00:00Z
http://www.wikidata.org/entity/Q1004398,Asumi Nakata,1988-04-05T00:00:00Z
http://www.wikidata.org/entity/Q11656639,Aya Sakaguchi,1959-05-22T00:00:00Z
http://www.wikidata.org/entity/Q902856,Shigeru Izumiya,1948-05-11T00:00:00Z
http://www.wikidata.org/entity/Q1039639,Chizuru Ikewaki,1981-11-21T00:00:00Z
http://www.wikidata.org/entity/Q1041546,Ryūnosuke Kamiki,1993-05-19T00:00:00Z
http://www.wikidata.org/entity/Q1041739,Yō Ōizumi,1973-04-03T00:00:00Z
http://www.wikidata.org/entity/Q3067366,Keiju Kobayashi,1923-11-23T00:00:00Z
http://www.wikidata.org/entity/Q1138444,Chieko Baishō,1941-06-29T00:00:00Z
http://www.wikidata.org/entity/Q1093071,Aki Maeda,1985-07-11T00:00:00Z
http://www.wikidata.org/entity/Q1139492,Bunta Sugawara,1933-08-16T00:00:00Z
http://www.wikidata.org/entity/Q5371338,Takashi Tachibana,1940-05-28T00:00:00Z
http://www.wikidata.org/entity/Q10856410,Issei Takahashi,1980-12-09T00:00:00Z
http://www.wikidata.org/entity/Q1190294,Yasuko Sawaguchi,1965-06-11T00:00:00Z
http://www.wikidata.org/entity/Q1190336,Mari Natsuki,1952-05-02T00:00:00Z
http://www.wikidata.org/entity/Q1488230,Tetsurō Tamba,1922-07-17T00:00:00Z
http://www.wikidata.org/entity/Q2055117,Robin Sachs,1951-02-05T00:00:00Z
http://www.wikidata.org/entity/Q2214651,Salli Saffioti,1976-06-11T00:00:00Z
http://www.wikidata.org/entity/Q2303904,يويشي ماسوكاوا,1978-12-27T00:00:00Z
http://www.wikidata.org/entity/Q2394522,كويتشي توتشيكا,1971-10-20T00:00:00Z
http://www.wikidata.org/entity/Q2402667,كيكو نيموتو,1979-12-10T00:00:00Z
http://www.wikidata.org/entity/Q866183,Fumie Mizusawa,1980-01-09T00:00:00Z
http://www.wikidata.org/entity/Q3270610,Shouta Aoi,1987-08-11T00:00:00Z
http://www.wikidata.org/entity/Q6347134,ساساجيما كارو,1973-10-04T00:00:00Z
http://www.wikidata.org/entity/Q910341,Kanae Oki,1986-07-20T00:00:00Z
http://www.wikidata.org/entity/Q2500252,Rumi Hiiragi,1987-08-01T00:00:00Z
http://www.wikidata.org/entity/Q844848,Kotomi Yamakawa,1982-03-12T00:00:00Z
http://www.wikidata.org/entity/Q8919120,Ruri Asano,1974-02-18T00:00:00Z
http://www.wikidata.org/entity/Q9048678,Hitomi Terakado,1989-01-24T00:00:00Z
http://www.wikidata.org/entity/Q2642437,ويندى لى,1960-02-20T00:00:00Z
http://www.wikidata.org/entity/Q2844009,شيجيساتو إيتوي,1948-11-10T00:00:00Z
http://www.wikidata.org/entity/Q17130188,يوكي كواهارا,1991-06-24T00:00:00Z
http://www.wikidata.org/entity/Q1093562,تشي ساتو,1964-07-01T00:00:00Z
http://www.wikidata.org/entity/Q2750638,ماري هامادا,1962-07-18T00:00:00Z
http://www.wikidata.org/entity/Q3547309,Tanie Kitabayashi,1911-05-21T00:00:00Z
http://www.wikidata.org/entity/Q1154158,Yumiko Shaku,1978-06-12T00:00:00Z
http://www.wikidata.org/entity/Q4922349,Keikō Sakai,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6311401,Jun'ichi Sugawara,1959-03-27T00:00:00Z
http://www.wikidata.org/entity/Q3545470,Kenta Satoi,1957-05-14T00:00:00Z
http://www.wikidata.org/entity/Q3696242,Courtenay Taylor,1969-07-19T00:00:00Z
http://www.wikidata.org/entity/Q3980268,Takashi Naitō,1955-05-27T00:00:00Z
http://www.wikidata.org/entity/Q4115716,Dave Wittenberg,1971-09-01T00:00:00Z
http://www.wikidata.org/entity/Q4754888,اندريه ستوچكا,1944-05-26T00:00:00Z
http://www.wikidata.org/entity/Q5927888,David Vincent (akteur),1972-05-03T00:00:00Z
http://www.wikidata.org/entity/Q5927888,David Vincent (akteur),1972-08-29T00:00:00Z
http://www.wikidata.org/entity/Q9129547,كوسوكي يوشيكاوا,1957-07-31T00:00:00Z
http://www.wikidata.org/entity/Q11276025,Hirofumi Banba,1950-02-20T00:00:00Z
http://www.wikidata.org/entity/Q11355316,Yuki Misaki,1962-08-18T00:00:00Z
http://www.wikidata.org/entity/Q11365007,Yōsuke Naka,1930-03-30T00:00:00Z
http://www.wikidata.org/entity/Q11377393,Masao Imanishi,1931-03-27T00:00:00Z
http://www.wikidata.org/entity/Q11405363,Mari Chikura,1962-06-19T00:00:00Z
http://www.wikidata.org/entity/Q11415877,Aki Mukai,1964-11-03T00:00:00Z
http://www.wikidata.org/entity/Q11415999,Asami Mukaidono,1955-12-09T00:00:00Z
http://www.wikidata.org/entity/Q11496827,Ippei Ōgi,1955-07-14T00:00:00Z
http://www.wikidata.org/entity/Q11523058,Shūhei Murakuni,1952-06-20T00:00:00Z
http://www.wikidata.org/entity/Q11551216,Masako Ezawa,1959-08-28T00:00:00Z
http://www.wikidata.org/entity/Q11551614,Sayuri Ikemoto,1963-04-25T00:00:00Z
http://www.wikidata.org/entity/Q11610414,Shin'ichi Hatori,1971-03-24T00:00:00Z
http://www.wikidata.org/entity/Q11632893,Kiyomi Tanigawa,1967-12-12T00:00:00Z
http://www.wikidata.org/entity/Q11647474,Eiko Kanazawa,1965-06-28T00:00:00Z
http://www.wikidata.org/entity/Q11678345,Haru Kuroki,1990-03-14T00:00:00Z
http://www.wikidata.org/entity/Q17581437,Robbie Daymond,1982-03-11T00:00:00Z
http://www.wikidata.org/entity/Q19853147,Wang Deshun,1936-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23005653,Timmy Xu,1994-10-20T00:00:00Z
http://www.wikidata.org/entity/Q51884661,Su Shangqing,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q34580,Ichirō Mizuki,1948-01-07T00:00:00Z
http://www.wikidata.org/entity/Q217004,Josh Hutcherson,1992-10-12T00:00:00Z
http://www.wikidata.org/entity/Q5097247,Chigusa Ikeda,1976-06-05T00:00:00Z
http://www.wikidata.org/entity/Q5354406,Kōhei Fukuhara,1982-05-08T00:00:00Z
http://www.wikidata.org/entity/Q5356074,Kōichi Nagano,1966-12-12T00:00:00Z
http://www.wikidata.org/entity/Q5356584,Mari Kōshi,1973-03-15T00:00:00Z
http://www.wikidata.org/entity/Q5366663,هيروشي أوكاموتو,1977-08-27T00:00:00Z
http://www.wikidata.org/entity/Q5770532,Hiromi Nishikawa,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6146111,هاروهي ناناو,1973-02-11T00:00:00Z
http://www.wikidata.org/entity/Q3266615,أيومي تسوجي,1984-06-18T00:00:00Z
http://www.wikidata.org/entity/Q3290793,Benjamin Diskin,1982-08-25T00:00:00Z
http://www.wikidata.org/entity/Q4116681,Satoshi Tsuruoka,1978-08-19T00:00:00Z
http://www.wikidata.org/entity/Q4119665,Doug Erholtz,1971-02-21T00:00:00Z
http://www.wikidata.org/entity/Q4351851,Carrie Keranen,1987-01-16T00:00:00Z
http://www.wikidata.org/entity/Q4355517,Richard Epcar,1955-04-29T00:00:00Z
http://www.wikidata.org/entity/Q8191012,إيكو نيشيكاوا,1940-09-11T00:00:00Z
http://www.wikidata.org/entity/Q9114464,Riki Kitazawa,1977-07-26T00:00:00Z
http://www.wikidata.org/entity/Q11366774,Masayuki Nakata,1963-10-28T00:00:00Z
http://www.wikidata.org/entity/Q11589531,Takuzō Kamiyama,1931-11-22T00:00:00Z
http://www.wikidata.org/entity/Q4980711,Bryce Papenbrook,1986-02-24T00:00:00Z
http://www.wikidata.org/entity/Q5111879,كريستوفر ايريس,1965-05-16T00:00:00Z
http://www.wikidata.org/entity/Q5364416,Sachi Kokuryu,1984-07-09T00:00:00Z
http://www.wikidata.org/entity/Q11461977,Motoi Koyanagi,1960-01-04T00:00:00Z
http://www.wikidata.org/entity/Q11500542,Hironori Saitō,1983-12-06T00:00:00Z
http://www.wikidata.org/entity/Q11510537,Mari Hino,2009-05-22T00:00:00Z
http://www.wikidata.org/entity/Q11540346,Satomi Moriya,1982-04-16T00:00:00Z
http://www.wikidata.org/entity/Q11559132,Hideto Ebihara,1971-12-16T00:00:00Z
http://www.wikidata.org/entity/Q11575160,Kahori Tanaka,1976-07-25T00:00:00Z
http://www.wikidata.org/entity/Q7613084,ستيف كرامر,1950-12-24T00:00:00Z
http://www.wikidata.org/entity/Q7677317,Takashi Inagaki,1937-05-11T00:00:00Z
http://www.wikidata.org/entity/Q10856401,Binbin Takaoka,1963-08-10T00:00:00Z
http://www.wikidata.org/entity/Q11645844,Ikuji Nose,1974-01-09T00:00:00Z
http://www.wikidata.org/entity/Q23948840,Reina Takeshita,1989-07-20T00:00:00Z
http://www.wikidata.org/entity/Q11352754,Chihiro Ikki,1989-04-16T00:00:00Z
http://www.wikidata.org/entity/Q11584318,Masahito Yabe,1970-07-09T00:00:00Z
http://www.wikidata.org/entity/Q11647213,Ryōsuke Kanemoto,1988-09-02T00:00:00Z
http://www.wikidata.org/entity/Q11664753,Shō Sudō,1984-11-07T00:00:00Z
http://www.wikidata.org/entity/Q15038592,Lucien Dodge,1984-06-24T00:00:00Z
http://www.wikidata.org/entity/Q15120664,Kaiji Tang,1984-01-25T00:00:00Z
http://www.wikidata.org/entity/Q16232205,Lauren Landa,1988-06-09T00:00:00Z
http://www.wikidata.org/entity/Q16238737,Marieve Herington,1988-02-22T00:00:00Z
http://www.wikidata.org/entity/Q11521986,Ryō Sugisaki,1979-08-11T00:00:00Z
http://www.wikidata.org/entity/Q17129708,Arisa Kiyoto,1989-11-07T00:00:00Z
http://www.wikidata.org/entity/Q17210548,يوري يوشيدا,1992-08-18T00:00:00Z
http://www.wikidata.org/entity/Q17215688,Yasushi Miyabayashi,1965-06-01T00:00:00Z
http://www.wikidata.org/entity/Q20041081,Yuhei Takagi,1986-06-23T00:00:00Z
http://www.wikidata.org/entity/Q20041787,يوكي ناغاكو,1990-04-08T00:00:00Z
http://www.wikidata.org/entity/Q20811303,Eimi Naruse,1988-02-16T00:00:00Z
http://www.wikidata.org/entity/Q20974010,Erica Lindbeck,1992-05-29T00:00:00Z
http://www.wikidata.org/entity/Q20974018,Max Mittelman,1990-09-05T00:00:00Z
http://www.wikidata.org/entity/Q333320,سايوري هارا,1988-11-05T00:00:00Z
http://www.wikidata.org/entity/Q28974090,Ray Chase,1987-05-20T00:00:00Z
http://www.wikidata.org/entity/Q6455280,Kōsei Hirota,1951-02-12T00:00:00Z
http://www.wikidata.org/entity/Q7687763,Tasuku Hatanaka,1994-08-17T00:00:00Z
http://www.wikidata.org/entity/Q17349979,Yū Sawabe,1986-05-19T00:00:00Z
http://www.wikidata.org/entity/Q1104534,Kanako Kondō,1981-06-26T00:00:00Z
http://www.wikidata.org/entity/Q30323727,Kyle McCarley,1985-12-05T00:00:00Z
http://www.wikidata.org/entity/Q104760737,Zach Aguilar,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9332768,Kazusa Aranami,1988-04-18T00:00:00Z
http://www.wikidata.org/entity/Q11364444,中島唯,1991-10-11T00:00:00Z
http://www.wikidata.org/entity/Q11366559,Masatomo Nakazawa,1983-02-14T00:00:00Z
http://www.wikidata.org/entity/Q11616039,Yu Serizawa,1994-12-03T00:00:00Z
http://www.wikidata.org/entity/Q56259856,Sayumi Suzushiro,1997-02-04T00:00:00Z
http://www.wikidata.org/entity/Q223303,Mena Suvari,1979-02-13T00:00:00Z
http://www.wikidata.org/entity/Q232101,Rachael Leigh Cook,1979-10-04T00:00:00Z
http://www.wikidata.org/entity/Q17211665,كوتارو نيشياما,1991-10-11T00:00:00Z
http://www.wikidata.org/entity/Q17212219,Hiyori Nitta,1997-07-01T00:00:00Z
http://www.wikidata.org/entity/Q507328,Orie Kimoto,1979-01-26T00:00:00Z
http://www.wikidata.org/entity/Q24897980,Shōgo Yano,1989-03-19T00:00:00Z
http://www.wikidata.org/entity/Q30938278,Shintarō Tanaka,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41652958,Yūka Morishima,1997-03-16T00:00:00Z
http://www.wikidata.org/entity/Q271886,Riisa Naka,1989-10-18T00:00:00Z
http://www.wikidata.org/entity/Q685028,Shoko Nakagawa,1985-05-05T00:00:00Z
http://www.wikidata.org/entity/Q326617,Kazushige Nagashima,1966-01-26T00:00:00Z
http://www.wikidata.org/entity/Q943714,ريكا ماتسوموتو,1968-11-30T00:00:00Z
http://www.wikidata.org/entity/Q4457181,Chika Fuchiko,1985-07-16T00:00:00Z
http://www.wikidata.org/entity/Q4817763,谷昌樹,1959-01-22T00:00:00Z
http://www.wikidata.org/entity/Q8062084,Yutaka Nakano,1951-01-10T00:00:00Z
http://www.wikidata.org/entity/Q9076955,Takuya Satō,1984-05-19T00:00:00Z
http://www.wikidata.org/entity/Q11460787,Shin'ya Kote,1973-12-25T00:00:00Z
http://www.wikidata.org/entity/Q561820,Teruyuki Kagawa,1965-12-07T00:00:00Z
http://www.wikidata.org/entity/Q842585,Michelle Ruff,1967-09-22T00:00:00Z
http://www.wikidata.org/entity/Q11461060,Fuminori Komatsu,1978-07-23T00:00:00Z
http://www.wikidata.org/entity/Q11477130,Hiromi Sakimoto,1986-08-23T00:00:00Z
http://www.wikidata.org/entity/Q9202986,Midori Tsukimiya,1990-11-25T00:00:00Z
http://www.wikidata.org/entity/Q11368545,Teruyuki Tanzawa,1985-02-23T00:00:00Z
http://www.wikidata.org/entity/Q867813,Claire Danes,1979-04-12T00:00:00Z
http://www.wikidata.org/entity/Q11598957,ريوتا تاكيوتشي,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11627393,Arisa Nishiguchi,1990-03-11T00:00:00Z
http://www.wikidata.org/entity/Q873168,Shunsuke Kazama,1983-06-17T00:00:00Z
http://www.wikidata.org/entity/Q873539,Jun Fubuki,1952-05-12T00:00:00Z
http://www.wikidata.org/entity/Q17216081,يوكي واكاي,1995-10-30T00:00:00Z
http://www.wikidata.org/entity/Q907554,Mitsuko Mori,1920-05-09T00:00:00Z
http://www.wikidata.org/entity/Q907554,Mitsuko Mori,1923-05-09T00:00:00Z
http://www.wikidata.org/entity/Q940596,Mitsuki Tanimura,1990-06-18T00:00:00Z
http://www.wikidata.org/entity/Q17225899,"Накамура, Сёго",1986-12-10T00:00:00Z
http://www.wikidata.org/entity/Q23948894,ناتسومي فوجيوارا,1994-06-02T00:00:00Z
http://www.wikidata.org/entity/Q850727,كي شيندو,1984-09-10T00:00:00Z
http://www.wikidata.org/entity/Q952156,スティーヴン・ブルーム,1960-04-29T00:00:00Z
http://www.wikidata.org/entity/Q1042884,Takuya Ishida,1987-02-10T00:00:00Z
http://www.wikidata.org/entity/Q1045635,Yūki Amami,1967-08-08T00:00:00Z
http://www.wikidata.org/entity/Q28690521,Saki Minami,1994-11-19T00:00:00Z
http://www.wikidata.org/entity/Q48763264,Nene Hieda,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q26962,Natsuna Watanabe,1989-05-23T00:00:00Z
